Country,Category,SubCategory,Manufacturer,ProductName,Value Column Name,Value
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD 55DVD Storage Binder M56","Total Customers","4"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD 58 DVD Storage Binder M55","Sales","154"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD 58 DVD Storage Binder M55","Forecast","161.70000000000002"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD 58 DVD Storage Binder M55","Sales - Forecast","-7.700000000000017"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD 58 DVD Storage Binder M55","(Sales - Forecast)%","-0.047619047619047714"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD 58 DVD Storage Binder M55","Total Cost",
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD 58 DVD Storage Binder M55","Margin","154"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD 58 DVD Storage Binder M55","Margin %","100"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD 58 DVD Storage Binder M55","Total Customers","6"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Player M110","Sales","116"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Player M110","Forecast","121.80000000000001"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Player M110","Sales - Forecast","-5.800000000000011"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Player M110","(Sales - Forecast)%","-0.04761904761904771"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Player M110","Total Cost",
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Player M110","Margin","116"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Player M110","Margin %","100"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Player M110","Total Customers","2"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Movies E100","Sales","39"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Movies E100","Forecast","40.95"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Movies E100","Sales - Forecast","-1.9500000000000028"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Movies E100","(Sales - Forecast)%","-0.04761904761904769"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Movies E100","Total Cost",
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Movies E100","Margin","39"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Movies E100","Margin %","100"
"United States","Music, Movies and Audio Books","Movie DVD","Southridge Video","SV DVD Movies E100","Total Customers","2"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires Expansion: The Rise of Rome","Sales","11976"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires Expansion: The Rise of Rome","Forecast","12574.800000000001"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires Expansion: The Rise of Rome","Sales - Forecast","-598.8000000000011"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires Expansion: The Rise of Rome","(Sales - Forecast)%","-0.0476190476190477"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires Expansion: The Rise of Rome","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires Expansion: The Rise of Rome","Margin","11976"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires Expansion: The Rise of Rome","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires Expansion: The Rise of Rome","Total Customers","6"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Sales","1372"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Forecast","1440.6000000000001"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Sales - Forecast","-68.60000000000014"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","(Sales - Forecast)%","-0.04761904761904771"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Margin","1372"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Total Customers","7"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Card Games","Sales","1308"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Card Games","Forecast","1373.4"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Card Games","Sales - Forecast","-65.40000000000009"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Card Games","(Sales - Forecast)%","-0.04761904761904768"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Card Games","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Card Games","Margin","1308"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Card Games","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Card Games","Total Customers","3"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Dinosaur Digs","Sales","1308"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Dinosaur Digs","Forecast","1373.4"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Dinosaur Digs","Sales - Forecast","-65.40000000000009"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Dinosaur Digs","(Sales - Forecast)%","-0.04761904761904768"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Dinosaur Digs","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Dinosaur Digs","Margin","1308"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Dinosaur Digs","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Dinosaur Digs","Total Customers","3"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna","Sales","1165"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna","Forecast","1223.25"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna","Sales - Forecast","-58.25"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna","(Sales - Forecast)%","-0.047619047619047616"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna","Margin","1165"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna","Total Customers","4"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run","Sales","1124"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run","Forecast","1180.2"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run","Sales - Forecast","-56.200000000000045"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run","(Sales - Forecast)%","-0.04761904761904765"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run","Margin","1124"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run","Total Customers","4"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs","Sales","1052"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs","Forecast","1104.6000000000001"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs","Sales - Forecast","-52.600000000000136"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs","(Sales - Forecast)%","-0.047619047619047734"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs","Margin","1052"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs","Total Customers","3"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2000","Sales","898"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2000","Forecast","942.9000000000001"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2000","Sales - Forecast","-44.90000000000009"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2000","(Sales - Forecast)%","-0.047619047619047714"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2000","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2000","Margin","898"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2000","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2000","Total Customers","2"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion","Sales","724"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion","Forecast","760.2"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion","Sales - Forecast","-36.200000000000045"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion","(Sales - Forecast)%","-0.04761904761904768"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion","Margin","724"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion","Total Customers","2"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Racing Madness 2","Sales","712"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Racing Madness 2","Forecast","747.6"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Racing Madness 2","Sales - Forecast","-35.60000000000002"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Racing Madness 2","(Sales - Forecast)%","-0.04761904761904765"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Racing Madness 2","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Racing Madness 2","Margin","712"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Racing Madness 2","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Racing Madness 2","Total Customers","4"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends","Sales","702"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends","Forecast","737.1"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends","Sales - Forecast","-35.10000000000002"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends","(Sales - Forecast)%","-0.04761904761904765"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends","Margin","702"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends","Total Customers","2"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Collector's","Sales","701"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Collector's","Forecast","736.0500000000001"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Collector's","Sales - Forecast","-35.05000000000007"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Collector's","(Sales - Forecast)%","-0.04761904761904771"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Collector's","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Collector's","Margin","701"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Collector's","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Collector's","Total Customers","3"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Thrones and Patriots","Sales","699"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Thrones and Patriots","Forecast","733.95"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Thrones and Patriots","Sales - Forecast","-34.950000000000045"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Thrones and Patriots","(Sales - Forecast)%","-0.04761904761904768"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Thrones and Patriots","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Thrones and Patriots","Margin","699"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Thrones and Patriots","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Thrones and Patriots","Total Customers","4"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Sales","688"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Forecast","722.4"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Sales - Forecast","-34.39999999999998"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","(Sales - Forecast)%","-0.04761904761904759"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Margin","688"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Total Customers","5"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Sales","645"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Forecast","677.25"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Sales - Forecast","-32.25"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","(Sales - Forecast)%","-0.047619047619047616"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Margin","645"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Total Customers","5"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II: The Age of Kings","Sales","607"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II: The Age of Kings","Forecast","637.35"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II: The Age of Kings","Sales - Forecast","-30.350000000000023"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II: The Age of Kings","(Sales - Forecast)%","-0.04761904761904765"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II: The Age of Kings","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II: The Age of Kings","Margin","607"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II: The Age of Kings","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II: The Age of Kings","Total Customers","4"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Sales","602"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Forecast","632.1"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Sales - Forecast","-30.100000000000023"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","(Sales - Forecast)%","-0.04761904761904765"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Margin","602"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Total Customers","4"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires 2008new","Sales","594"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires 2008new","Forecast","623.7"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires 2008new","Sales - Forecast","-29.700000000000045"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires 2008new","(Sales - Forecast)%","-0.04761904761904769"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires 2008new","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires 2008new","Margin","594"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires 2008new","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires 2008new","Total Customers","3"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Sales","576"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Forecast","604.8000000000001"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Sales - Forecast","-28.800000000000068"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","(Sales - Forecast)%","-0.04761904761904773"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Margin","576"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Total Customers","6"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Board Games","Sales","545"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Board Games","Forecast","572.25"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Board Games","Sales - Forecast","-27.25"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Board Games","(Sales - Forecast)%","-0.047619047619047616"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Board Games","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Board Games","Margin","545"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Board Games","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Bicycle Board Games","Total Customers","2"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4 Mach Packs","Sales","545"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4 Mach Packs","Forecast","572.25"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4 Mach Packs","Sales - Forecast","-27.25"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4 Mach Packs","(Sales - Forecast)%","-0.047619047619047616"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4 Mach Packs","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4 Mach Packs","Margin","545"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4 Mach Packs","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4 Mach Packs","Total Customers","2"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 2009","Sales","544"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 2009","Forecast","571.2"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 2009","Sales - Forecast","-27.200000000000045"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 2009","(Sales - Forecast)%","-0.04761904761904769"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 2009","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 2009","Margin","544"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 2009","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 2009","Total Customers","5"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dal of Honor Airborne 2008","Sales","544"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dal of Honor Airborne 2008","Forecast","571.2"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dal of Honor Airborne 2008","Sales - Forecast","-27.200000000000045"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dal of Honor Airborne 2008","(Sales - Forecast)%","-0.04761904761904769"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dal of Honor Airborne 2008","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dal of Honor Airborne 2008","Margin","544"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dal of Honor Airborne 2008","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Dal of Honor Airborne 2008","Total Customers","5"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Sales","516"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Forecast","541.8000000000001"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Sales - Forecast","-25.800000000000068"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","(Sales - Forecast)%","-0.04761904761904774"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Margin","516"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Total Customers","5"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator X","Sales","491"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator X","Forecast","515.5500000000001"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator X","Sales - Forecast","-24.550000000000068"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator X","(Sales - Forecast)%","-0.047619047619047755"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator X","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator X","Margin","491"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator X","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator X","Total Customers","3"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Sales","490"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Forecast","514.5"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Sales - Forecast","-24.5"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","(Sales - Forecast)%","-0.047619047619047616"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Margin","490"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Total Customers","3"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 3","Sales","476"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 3","Forecast","499.8"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 3","Sales - Forecast","-23.80000000000001"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 3","(Sales - Forecast)%","-0.047619047619047644"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 3","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 3","Margin","476"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 3","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Combat Flight Simulator 3","Total Customers","5"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End range Species Expansion Pack","Sales","448"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End range Species Expansion Pack","Forecast","470.40000000000003"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End range Species Expansion Pack","Sales - Forecast","-22.400000000000034"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End range Species Expansion Pack","(Sales - Forecast)%","-0.04761904761904769"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End range Species Expansion Pack","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End range Species Expansion Pack","Margin","448"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End range Species Expansion Pack","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End range Species Expansion Pack","Total Customers","2"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon","Sales","445"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon","Forecast","467.25"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon","Sales - Forecast","-22.25"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon","(Sales - Forecast)%","-0.047619047619047616"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon","Total Cost",
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon","Margin","445"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon","Margin %","100"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon","Total Customers","3"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends 2008","Sales","430"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends 2008","Forecast","451.5"
"United States","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends 2008","Sales - Forecast","-21.5"
