Country,Category,SubCategory,Manufacturer,ProductName,Value Column Name,Value
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Connectivity Starter Kit Smart Buy M680","Sales","392"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Connectivity Starter Kit Smart Buy M680","Margin","-232"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Connectivity Starter Kit Smart Buy M680","Margin %","-59.183673469387756"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Connectivity Starter Kit Smart Buy M680","Total Customers","6"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso USB Wave Multi-Media Keyboard M901","Sales","338"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso USB Wave Multi-Media Keyboard M901","Margin","-46"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso USB Wave Multi-Media Keyboard M901","Margin %","-13.609467455621301"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso USB Wave Multi-Media Keyboard M901","Total Customers","4"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso 90W AC/DC Power Adapter E300","Sales","336"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso 90W AC/DC Power Adapter E300","Margin","-192"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso 90W AC/DC Power Adapter E300","Margin %","-57.142857142857146"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso 90W AC/DC Power Adapter E300","Total Customers","11"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Power Inverter - DC to AC power inverter E900","Sales","318"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Power Inverter - DC to AC power inverter E900","Margin","-122"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Power Inverter - DC to AC power inverter E900","Margin %","-38.36477987421384"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Power Inverter - DC to AC power inverter E900","Total Customers","10"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Education Essentials Bundle M300","Sales","317"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Education Essentials Bundle M300","Margin","-3"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Education Essentials Bundle M300","Margin %","-0.9463722397476341"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Education Essentials Bundle M300","Total Customers","10"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Optical Wheel OEM PS/2 Mouse E60","Sales","299"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Optical Wheel OEM PS/2 Mouse E60","Margin","-93"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Optical Wheel OEM PS/2 Mouse E60","Margin %","-31.103678929765888"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Optical Wheel OEM PS/2 Mouse E60","Total Customers","7"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920","Sales","288"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920","Margin","-48"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920","Margin %","-16.666666666666668"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920","Total Customers","7"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Battery charger - bike E200","Sales","280"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Battery charger - bike E200","Margin","-120"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Battery charger - bike E200","Margin %","-42.857142857142854"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Battery charger - bike E200","Total Customers","5"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Laptop Starter Bundle M200","Sales","266"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Laptop Starter Bundle M200","Margin","-54"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Laptop Starter Bundle M200","Margin %","-20.30075187969925"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Laptop Starter Bundle M200","Total Customers","5"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Smart Battery M901","Sales","243"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Smart Battery M901","Margin","-77"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Smart Battery M901","Margin %","-31.68724279835391"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Smart Battery M901","Total Customers","8"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Rechargeable Battery E100","Sales","234"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Rechargeable Battery E100","Margin","-214"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Rechargeable Battery E100","Margin %","-91.45299145299145"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Rechargeable Battery E100","Total Customers","8"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Mouse Lock Bundle E200","Sales","221"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Mouse Lock Bundle E200","Margin","-227"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Mouse Lock Bundle E200","Margin %","-102.71493212669684"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Mouse Lock Bundle E200","Total Customers","8"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Desktop Alternative Bundle E200","Sales","220"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Desktop Alternative Bundle E200","Margin","-68"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Desktop Alternative Bundle E200","Margin %","-30.90909090909091"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Desktop Alternative Bundle E200","Total Customers","6"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Education Supplies Bundle E200","Sales","205"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Education Supplies Bundle E200","Margin","-131"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Education Supplies Bundle E200","Margin %","-63.90243902439025"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Education Supplies Bundle E200","Total Customers","6"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso USB Data Link - direct connect adapter E600","Sales","204"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso USB Data Link - direct connect adapter E600","Margin","-84"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso USB Data Link - direct connect adapter E600","Margin %","-41.1764705882353"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso USB Data Link - direct connect adapter E600","Total Customers","4"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Reserve Pen -Tablet Pen E200","Sales","154"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Reserve Pen -Tablet Pen E200","Margin","-14"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Reserve Pen -Tablet Pen E200","Margin %","-9.090909090909092"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Reserve Pen -Tablet Pen E200","Total Customers","3"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Optical USB Mouse M45","Sales","153"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Optical USB Mouse M45","Margin","-215"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Optical USB Mouse M45","Margin %","-140.52287581699346"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Optical USB Mouse M45","Total Customers","2"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200","Sales","80"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200","Margin","-64"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200","Margin %","-80"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200","Total Customers","1"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Car power adapter M90","Sales","40"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Car power adapter M90","Margin","-104"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Car power adapter M90","Margin %","-260"
"United States","Computers","Computers Accessories","Contoso, Ltd","Contoso Car power adapter M90","Total Customers","2"
"United States","Computers","Computers Accessories","Southridge Video","SV 500GB USB 2.0 Portable External Hard Drive X405","Sales","4296"
"United States","Computers","Computers Accessories","Southridge Video","SV 500GB USB 2.0 Portable External Hard Drive X405","Margin","992"
"United States","Computers","Computers Accessories","Southridge Video","SV 500GB USB 2.0 Portable External Hard Drive X405","Margin %","23.09124767225326"
"United States","Computers","Computers Accessories","Southridge Video","SV 500GB USB 2.0 Portable External Hard Drive X405","Total Customers","7"
"United States","Computers","Computers Accessories","Southridge Video","SV 160GB USB2.0 Portable Hard Disk M65","Sales","3168"
"United States","Computers","Computers Accessories","Southridge Video","SV 160GB USB2.0 Portable Hard Disk M65","Margin","-1056"
"United States","Computers","Computers Accessories","Southridge Video","SV 160GB USB2.0 Portable Hard Disk M65","Margin %","-33.333333333333336"
"United States","Computers","Computers Accessories","Southridge Video","SV 160GB USB2.0 Portable Hard Disk M65","Total Customers","12"
"United States","Computers","Computers Accessories","Southridge Video","SV 80GB USB2.0 Portable Hard Disk E500","Sales","2754"
"United States","Computers","Computers Accessories","Southridge Video","SV 80GB USB2.0 Portable Hard Disk E500","Margin","-574"
"United States","Computers","Computers Accessories","Southridge Video","SV 80GB USB2.0 Portable Hard Disk E500","Margin %","-20.84241103848947"
"United States","Computers","Computers Accessories","Southridge Video","SV 80GB USB2.0 Portable Hard Disk E500","Total Customers","8"
"United States","Computers","Computers Accessories","Southridge Video","SV Rechargeable Bluetooth Notebook Mouse E80","Sales","2400"
"United States","Computers","Computers Accessories","Southridge Video","SV Rechargeable Bluetooth Notebook Mouse E80","Margin","-576"
"United States","Computers","Computers Accessories","Southridge Video","SV Rechargeable Bluetooth Notebook Mouse E80","Margin %","-24"
"United States","Computers","Computers Accessories","Southridge Video","SV Rechargeable Bluetooth Notebook Mouse E80","Total Customers","12"
"United States","Computers","Computers Accessories","Southridge Video","SV 4GB Laptop Memory M65","Sales","2370"
"United States","Computers","Computers Accessories","Southridge Video","SV 4GB Laptop Memory M65","Margin","-798"
"United States","Computers","Computers Accessories","Southridge Video","SV 4GB Laptop Memory M65","Margin %","-33.67088607594937"
"United States","Computers","Computers Accessories","Southridge Video","SV 4GB Laptop Memory M65","Total Customers","11"
"United States","Computers","Computers Accessories","Southridge Video","SV Keyboard E90","Sales","1377"
"United States","Computers","Computers Accessories","Southridge Video","SV Keyboard E90","Margin","-471"
"United States","Computers","Computers Accessories","Southridge Video","SV Keyboard E90","Margin %","-34.20479302832244"
"United States","Computers","Computers Accessories","Southridge Video","SV Keyboard E90","Total Customers","11"
"United States","Computers","Computers Accessories","Southridge Video","SV 2GB Laptop memory E800","Sales","1375"
"United States","Computers","Computers Accessories","Southridge Video","SV 2GB Laptop memory E800","Margin","-641"
"United States","Computers","Computers Accessories","Southridge Video","SV 2GB Laptop memory E800","Margin %","-46.61818181818182"
"United States","Computers","Computers Accessories","Southridge Video","SV 2GB Laptop memory E800","Total Customers","9"
"United States","Computers","Computers Accessories","Southridge Video","SV 40GB USB2.0 Portable Hard Disk E400","Sales","1216"
"United States","Computers","Computers Accessories","Southridge Video","SV 40GB USB2.0 Portable Hard Disk E400","Margin","-344"
"United States","Computers","Computers Accessories","Southridge Video","SV 40GB USB2.0 Portable Hard Disk E400","Margin %","-28.289473684210527"
"United States","Computers","Computers Accessories","Southridge Video","SV 40GB USB2.0 Portable Hard Disk E400","Total Customers","5"
"United States","Computers","Computers Accessories","Southridge Video","SV Wireless LAN PCI Network Card Adapter E900","Sales","1089"
"United States","Computers","Computers Accessories","Southridge Video","SV Wireless LAN PCI Network Card Adapter E900","Margin","-111"
"United States","Computers","Computers Accessories","Southridge Video","SV Wireless LAN PCI Network Card Adapter E900","Margin %","-10.192837465564738"
"United States","Computers","Computers Accessories","Southridge Video","SV Wireless LAN PCI Network Card Adapter E900","Total Customers","3"
"United States","Computers","Computers Accessories","Southridge Video","SV Keyboard E10","Sales","1056"
"United States","Computers","Computers Accessories","Southridge Video","SV Keyboard E10","Margin","0"
"United States","Computers","Computers Accessories","Southridge Video","SV Keyboard E10","Margin %","0"
"United States","Computers","Computers Accessories","Southridge Video","SV Keyboard E10","Total Customers","6"
"United States","Computers","Computers Accessories","Southridge Video","SV 512MB Laptop memory E800","Sales","1020"
"United States","Computers","Computers Accessories","Southridge Video","SV 512MB Laptop memory E800","Margin","-612"
"United States","Computers","Computers Accessories","Southridge Video","SV 512MB Laptop memory E800","Margin %","-60"
"United States","Computers","Computers Accessories","Southridge Video","SV 512MB Laptop memory E800","Total Customers","12"
"United States","Computers","Computers Accessories","Southridge Video","SV Wireless LAN PCI Network Card Adapter E901","Sales","693"
"United States","Computers","Computers Accessories","Southridge Video","SV Wireless LAN PCI Network Card Adapter E901","Margin","-507"
"United States","Computers","Computers Accessories","Southridge Video","SV Wireless LAN PCI Network Card Adapter E901","Margin %","-73.16017316017316"
"United States","Computers","Computers Accessories","Southridge Video","SV Wireless LAN PCI Network Card Adapter E901","Total Customers","3"
"United States","Computers","Computers Accessories","Southridge Video","SV Wireless LAN PCI Network Card Adapter E902","Sales","495"
"United States","Computers","Computers Accessories","Southridge Video","SV Wireless LAN PCI Network Card Adapter E902","Margin","95"
"United States","Computers","Computers Accessories","Southridge Video","SV Wireless LAN PCI Network Card Adapter E902","Margin %","19.19191919191919"
"United States","Computers","Computers Accessories","Southridge Video","SV Wireless LAN PCI Network Card Adapter E902","Total Customers","1"
"United States","Computers","Computers Accessories","Southridge Video","SV USB Sync Charge Cable E700","Sales","50"
"United States","Computers","Computers Accessories","Southridge Video","SV USB Sync Charge Cable E700","Margin","-22"
"United States","Computers","Computers Accessories","Southridge Video","SV USB Sync Charge Cable E700","Margin %","-44"
"United States","Computers","Computers Accessories","Southridge Video","SV USB Sync Charge Cable E700","Total Customers","9"
"United States","Computers","Computers Accessories","Southridge Video","SV PCI Network Adapter E903","Sales","42"
"United States","Computers","Computers Accessories","Southridge Video","SV PCI Network Adapter E903","Margin","-126"
"United States","Computers","Computers Accessories","Southridge Video","SV PCI Network Adapter E903","Margin %","-300"
"United States","Computers","Computers Accessories","Southridge Video","SV PCI Network Adapter E903","Total Customers","1"
"United States","Computers","Computers Accessories","Southridge Video","SV PCI Network Adapter E905","Sales","42"
"United States","Computers","Computers Accessories","Southridge Video","SV PCI Network Adapter E905","Margin","-126"
"United States","Computers","Computers Accessories","Southridge Video","SV PCI Network Adapter E905","Margin %","-300"
"United States","Computers","Computers Accessories","Southridge Video","SV PCI Network Adapter E905","Total Customers","1"
"United States","Computers","Computers Accessories","Southridge Video","SV USB Data Cable E600","Sales","8"
"United States","Computers","Computers Accessories","Southridge Video","SV USB Data Cable E600","Margin","8"
"United States","Computers","Computers Accessories","Southridge Video","SV USB Data Cable E600","Margin %","100"
"United States","Computers","Computers Accessories","Southridge Video","SV USB Data Cable E600","Total Customers","3"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 2/3'' 17mm X100","Sales","36160"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 2/3'' 17mm X100","Margin","36160"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 2/3'' 17mm X100","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 2/3'' 17mm X100","Total Customers","8"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1/3 8.5mm X200","Sales","26010"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1/3 8.5mm X200","Margin","26010"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1/3 8.5mm X200","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1/3 8.5mm X200","Total Customers","4"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1'' 25mm M600","Sales","25780"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1'' 25mm M600","Margin","25780"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1'' 25mm M600","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1'' 25mm M600","Total Customers","9"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent filmmaker 1/3'' 8.5mm X200","Sales","23400"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent filmmaker 1/3'' 8.5mm X200","Margin","23400"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent filmmaker 1/3'' 8.5mm X200","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent filmmaker 1/3'' 8.5mm X200","Total Customers","6"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1'' 25mm X400","Sales","20800"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1'' 25mm X400","Margin","20800"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1'' 25mm X400","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1'' 25mm X400","Total Customers","4"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/3 8.5mm M380","Sales","20588"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/3 8.5mm M380","Margin","20588"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/3 8.5mm M380","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/3 8.5mm M380","Total Customers","10"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 2/3'' 17mm X100","Sales","16660"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 2/3'' 17mm X100","Margin","16660"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 2/3'' 17mm X100","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 2/3'' 17mm X100","Total Customers","5"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1/3'' 8.5mm X200","Sales","15971"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1/3'' 8.5mm X200","Margin","15971"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1/3'' 8.5mm X200","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1/3'' 8.5mm X200","Total Customers","7"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1/2 3mm X300","Sales","15800"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1/2 3mm X300","Margin","15800"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1/2 3mm X300","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1/2 3mm X300","Total Customers","3"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1'' 25mm X400","Sales","15090"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1'' 25mm X400","Margin","15090"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1'' 25mm X400","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1'' 25mm X400","Total Customers","5"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1/2'' 3mm X300","Sales","14985"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1/2'' 3mm X300","Margin","14985"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1/2'' 3mm X300","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1/2'' 3mm X300","Total Customers","6"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/2'' 3mm M500","Sales","14960"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/2'' 3mm M500","Margin","14960"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/2'' 3mm M500","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/2'' 3mm M500","Total Customers","4"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 2/3'' 17mm M280","Sales","13456"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 2/3'' 17mm M280","Margin","13456"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 2/3'' 17mm M280","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 2/3'' 17mm M280","Total Customers","7"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1/3 8.5mm X200","Sales","11976"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1/3 8.5mm X200","Margin","11976"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1/3 8.5mm X200","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Trendsetter 1/3 8.5mm X200","Total Customers","5"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1 25mm X400","Sales","11340"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1 25mm X400","Margin","11340"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1 25mm X400","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Independent Filmmaker 1 25mm X400","Total Customers","2"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Budget Moviemaker 1/3'' 8.5mm E200","Sales","11197"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Budget Moviemaker 1/3'' 8.5mm E200","Margin","11197"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Budget Moviemaker 1/3'' 8.5mm E200","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Budget Moviemaker 1/3'' 8.5mm E200","Total Customers","7"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200","Sales","10801"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200","Margin","10801"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200","Total Customers","6"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and vacation moviemaker 1/3 8.5mm M200","Sales","10128"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and vacation moviemaker 1/3 8.5mm M200","Margin","10128"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and vacation moviemaker 1/3 8.5mm M200","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and vacation moviemaker 1/3 8.5mm M200","Total Customers","4"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Budget Moviemaker 1/2'' 3mm E300","Sales","9322"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Budget Moviemaker 1/2'' 3mm E300","Margin","9322"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Budget Moviemaker 1/2'' 3mm E300","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Budget Moviemaker 1/2'' 3mm E300","Total Customers","5"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/3'' 8.5mm M380","Sales","8600"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/3'' 8.5mm M380","Margin","8600"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/3'' 8.5mm M380","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/3'' 8.5mm M380","Total Customers","5"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 2/3 17mm M280","Sales","8404"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 2/3 17mm M280","Margin","8404"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 2/3 17mm M280","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 2/3 17mm M280","Total Customers","3"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/2 3mm M500","Sales","7906"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/2 3mm M500","Margin","7906"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/2 3mm M500","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Business Videographer 1/2 3mm M500","Total Customers","4"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300","Sales","7318"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300","Margin","7318"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300","Margin %","100"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300","Total Customers","5"
"United States","Cameras and camcorders","Camcorders","Fabrikam, Inc.","Fabrikam Home and Vacation Moviemaker 1'' 25mm M400","Sales","6760"
